# [1] bsa
# Sample c= 4.53 mg/ml
# Intensity scaled by concentration
# Buffer subtracted data file:
# Protein DatFile = /data/visitor/mx1479/bm29/20130415/Tests/1d/bsa_005_ave.dat
# Buffer DatFile = /data/visitor/mx1479/bm29/20130415/Tests/ednaSub/bsa_005_ave_averbuffer.dat
# 
# AutoRg: Rg   =   2.9802 +/- 0.03 ( 0.9%)
# AutoRg: I(0) =   61.31 +/- 0.0606
# AutoRg: Points   46 to 95 ( 50 total)
# AutoRg: Quality: 76.9%
# 
# 
# Sample Information:
# Storage Temperature (degrees C): 20.0
# Measurement Temperature (degrees C): 20.15
# Concentration: 4.53
# Code: bsa
  2.539227e-01   5.054766e+01   1.121041e-01
  2.582632e-01   5.019598e+01   1.114517e-01
  2.626038e-01   4.978384e+01   1.106066e-01
  2.669444e-01   4.951989e+01   1.100687e-01
  2.712849e-01   4.928355e+01   1.095741e-01
  2.756255e-01   4.886391e+01   1.088064e-01
  2.799660e-01   4.840653e+01   1.080453e-01
  2.843066e-01   4.814998e+01   1.074384e-01
  2.886471e-01   4.772422e+01   1.066661e-01
  2.929877e-01   4.765967e+01   1.036719e-01
  2.973283e-01   4.743079e+01   1.011263e-01
  3.016688e-01   4.709015e+01   9.927106e-02
  3.060094e-01   4.671254e+01   9.767366e-02
  3.103499e-01   4.619113e+01   9.609433e-02
  3.146905e-01   4.582159e+01   9.474556e-02
  3.190311e-01   4.539375e+01   9.348991e-02
  3.233716e-01   4.500232e+01   9.219483e-02
  3.277122e-01   4.473146e+01   9.106600e-02
  3.320527e-01   4.424419e+01   8.988795e-02
  3.363933e-01   4.394731e+01   8.887541e-02
  3.407338e-01   4.361673e+01   8.791247e-02
  3.450744e-01   4.316971e+01   8.684276e-02
  3.494150e-01   4.289347e+01   8.593956e-02
  3.537555e-01   4.248925e+01   8.494444e-02
  3.580961e-01   4.192757e+01   8.384766e-02
  3.624366e-01   4.156909e+01   8.293735e-02
  3.667772e-01   4.115355e+01   8.206728e-02
  3.711178e-01   4.079971e+01   8.119406e-02
  3.754583e-01   4.040728e+01   8.032770e-02
  3.797989e-01   4.002603e+01   7.951311e-02
  3.841394e-01   3.952406e+01   7.859687e-02
  3.884800e-01   3.912801e+01   7.773980e-02
  3.928206e-01   3.887157e+01   7.701932e-02
  3.971611e-01   3.836472e+01   7.619124e-02
  4.015017e-01   3.809192e+01   7.550943e-02
  4.058422e-01   3.757978e+01   7.463464e-02
  4.101828e-01   3.711287e+01   7.388695e-02
  4.145233e-01   3.688020e+01   7.333839e-02
  4.188639e-01   3.646704e+01   7.258020e-02
  4.232045e-01   3.603574e+01   7.184775e-02
  4.275450e-01   3.563110e+01   7.116481e-02
  4.318856e-01   3.527572e+01   7.054812e-02
  4.362261e-01   3.485044e+01   6.979594e-02
  4.405667e-01   3.440991e+01   6.908894e-02
  4.449073e-01   3.407026e+01   6.844881e-02
  4.492478e-01   3.364556e+01   6.779446e-02
  4.535884e-01   3.328068e+01   6.718428e-02
  4.579289e-01   3.284384e+01   6.649570e-02
  4.622695e-01   3.253302e+01   6.586903e-02
  4.666100e-01   3.194188e+01   6.506921e-02
  4.709506e-01   3.151468e+01   6.443872e-02
  4.752912e-01   3.124389e+01   6.391550e-02
  4.796317e-01   3.090821e+01   6.338397e-02
  4.839723e-01   3.049007e+01   6.274285e-02
  4.883128e-01   3.006009e+01   6.206861e-02
  4.926534e-01   2.967810e+01   6.150808e-02
  4.969940e-01   2.935446e+01   6.101625e-02
  5.013345e-01   2.901002e+01   6.043779e-02
  5.056751e-01   2.857773e+01   5.987161e-02
  5.100156e-01   2.820570e+01   5.938040e-02
  5.143562e-01   2.785528e+01   5.882002e-02
  5.186968e-01   2.751618e+01   5.830342e-02
  5.230373e-01   2.714770e+01   5.863876e-02
  5.273779e-01   2.679223e+01   5.879307e-02
  5.317184e-01   2.648457e+01   5.876437e-02
  5.360590e-01   2.609086e+01   5.856740e-02
  5.403995e-01   2.566510e+01   5.831581e-02
  5.447401e-01   2.537790e+01   5.810815e-02
  5.490807e-01   2.500764e+01   5.786035e-02
  5.534212e-01   2.461872e+01   5.752453e-02
  5.577618e-01   2.422675e+01   5.718801e-02
  5.621023e-01   2.403338e+01   5.698746e-02
  5.664429e-01   2.372965e+01   5.670124e-02
  5.707835e-01   2.337784e+01   5.636110e-02
  5.751240e-01   2.305152e+01   5.603550e-02
  5.794646e-01   2.268671e+01   5.570914e-02
  5.838051e-01   2.237598e+01   5.539073e-02
  5.881457e-01   2.195447e+01   5.499084e-02
  5.924862e-01   2.159358e+01   5.462682e-02
  5.968268e-01   2.140857e+01   5.437647e-02
  6.011674e-01   2.102932e+01   5.397746e-02
  6.055079e-01   2.072740e+01   5.365980e-02
  6.098485e-01   2.044923e+01   5.334470e-02
  6.141890e-01   2.015439e+01   5.297762e-02
  6.185296e-01   1.978909e+01   5.259408e-02
  6.228702e-01   1.951119e+01   5.230082e-02
  6.272107e-01   1.917011e+01   5.193742e-02
  6.315513e-01   1.882483e+01   5.157499e-02
  6.358918e-01   1.860879e+01   5.127543e-02
  6.402324e-01   1.828089e+01   5.090079e-02
  6.445730e-01   1.797570e+01   5.053490e-02
  6.489135e-01   1.773409e+01   5.022514e-02
  6.532541e-01   1.749116e+01   4.995066e-02
  6.575946e-01   1.720871e+01   4.960795e-02
  6.619352e-01   1.698389e+01   4.931099e-02
  6.662757e-01   1.675240e+01   4.900307e-02
  6.706163e-01   1.642447e+01   4.862179e-02
  6.749569e-01   1.614627e+01   4.828210e-02
  6.792974e-01   1.585025e+01   4.796331e-02
  6.836380e-01   1.558076e+01   4.765724e-02
  6.879785e-01   1.540630e+01   4.738143e-02
  6.923191e-01   1.507026e+01   4.697311e-02
  6.966597e-01   1.479485e+01   4.666943e-02
  7.010002e-01   1.455703e+01   4.636821e-02
  7.053408e-01   1.442471e+01   4.615550e-02
  7.096813e-01   1.413480e+01   4.582177e-02
  7.140219e-01   1.384143e+01   4.546139e-02
  7.183624e-01   1.366862e+01   4.513680e-02
  7.227030e-01   1.336206e+01   4.482325e-02
  7.270436e-01   1.318827e+01   4.458300e-02
  7.313841e-01   1.294741e+01   4.431806e-02
  7.357247e-01   1.272915e+01   4.405653e-02
  7.400652e-01   1.256032e+01   4.376552e-02
  7.444058e-01   1.233824e+01   4.345472e-02
  7.487464e-01   1.207961e+01   4.313435e-02
  7.530869e-01   1.190464e+01   4.281106e-02
  7.574275e-01   1.172607e+01   4.255826e-02
  7.617680e-01   1.146938e+01   4.222859e-02
  7.661086e-01   1.134581e+01   4.195079e-02
  7.704491e-01   1.108560e+01   4.163614e-02
  7.747897e-01   1.086227e+01   4.134336e-02
  7.791303e-01   1.067542e+01   4.103267e-02
  7.834708e-01   1.049515e+01   4.075574e-02
  7.878114e-01   1.030815e+01   4.052748e-02
  7.921519e-01   1.010977e+01   4.023029e-02
  7.964925e-01   9.925510e+00   3.997413e-02
  8.008331e-01   9.769393e+00   3.973627e-02
  8.051736e-01   9.583038e+00   3.949077e-02
  8.095142e-01   9.428073e+00   3.923267e-02
  8.138547e-01   9.290278e+00   3.899499e-02
  8.181953e-01   9.084130e+00   3.876499e-02
  8.225359e-01   8.940313e+00   3.854810e-02
  8.268764e-01   8.768453e+00   3.834766e-02
  8.312170e-01   8.607517e+00   3.815044e-02
  8.355575e-01   8.435618e+00   3.833662e-02
  8.398981e-01   8.285369e+00   3.869720e-02
  8.442386e-01   8.136486e+00   3.882872e-02
  8.485792e-01   7.987029e+00   3.889380e-02
  8.529198e-01   7.799563e+00   3.890461e-02
  8.572603e-01   7.648868e+00   3.893099e-02
  8.616009e-01   7.511442e+00   3.895455e-02
  8.659414e-01   7.373695e+00   3.886106e-02
  8.702820e-01   7.301649e+00   3.877106e-02
  8.746226e-01   7.136755e+00   3.860978e-02
  8.789631e-01   6.992623e+00   3.848640e-02
  8.833037e-01   6.842700e+00   3.835119e-02
  8.876442e-01   6.661684e+00   3.826194e-02
  8.919848e-01   6.550084e+00   3.817845e-02
  8.963253e-01   6.443360e+00   3.815914e-02
  9.006659e-01   6.323139e+00   3.808706e-02
  9.050065e-01   6.234673e+00   3.800863e-02
  9.093470e-01   6.095576e+00   3.796386e-02
  9.136876e-01   5.931881e+00   3.783585e-02
  9.180281e-01   5.882596e+00   3.782331e-02
  9.223687e-01   5.752071e+00   3.772490e-02
  9.267093e-01   5.607640e+00   3.763883e-02
  9.310498e-01   5.529618e+00   3.756060e-02
  9.353904e-01   5.453792e+00   3.749157e-02
  9.397309e-01   5.266905e+00   3.741852e-02
  9.440715e-01   5.223347e+00   3.734689e-02
  9.484121e-01   5.127117e+00   3.727589e-02
  9.527526e-01   5.046945e+00   3.721762e-02
  9.570932e-01   4.952828e+00   3.718470e-02
  9.614337e-01   4.819594e+00   3.709812e-02
  9.657743e-01   4.701618e+00   3.706744e-02
  9.701148e-01   4.624371e+00   3.704843e-02
  9.744554e-01   4.520035e+00   3.691872e-02
  9.787960e-01   4.523373e+00   3.689075e-02
  9.831365e-01   4.351918e+00   3.666938e-02
  9.874771e-01   4.270647e+00   3.654896e-02
  9.918176e-01   4.221344e+00   3.647179e-02
  9.961582e-01   4.142196e+00   3.630249e-02
  1.000499e+00   4.059313e+00   3.617435e-02
  1.004839e+00   3.997693e+00   3.604647e-02
  1.009180e+00   3.919199e+00   3.589625e-02
  1.013520e+00   3.814457e+00   3.576649e-02
  1.017861e+00   3.742762e+00   3.568196e-02
  1.022202e+00   3.724196e+00   3.562790e-02
  1.026542e+00   3.643777e+00   3.558157e-02
  1.030883e+00   3.564015e+00   3.599682e-02
  1.035223e+00   3.478923e+00   3.663269e-02
  1.039564e+00   3.425561e+00   3.789918e-02
  1.043904e+00   3.404238e+00   3.895486e-02
  1.048245e+00   3.324079e+00   3.974558e-02
  1.052585e+00   3.266340e+00   4.044274e-02
  1.056926e+00   3.190400e+00   4.039046e-02
  1.061267e+00   3.146302e+00   3.985051e-02
  1.065607e+00   3.110347e+00   3.962366e-02
  1.069948e+00   3.048331e+00   3.939985e-02
  1.074288e+00   2.979720e+00   3.945002e-02
  1.078629e+00   2.906596e+00   3.948205e-02
  1.082969e+00   2.815850e+00   3.960494e-02
  1.087310e+00   2.803366e+00   3.988073e-02
  1.091650e+00   2.754267e+00   4.015128e-02
  1.095991e+00   2.701190e+00   4.036748e-02
  1.100332e+00   2.774002e+00   4.049642e-02
  1.104672e+00   2.659691e+00   3.934395e-02
  1.109013e+00   2.591954e+00   3.852623e-02
  1.113353e+00   2.551863e+00   3.801759e-02
  1.117694e+00   2.513461e+00   3.760841e-02
  1.122034e+00   2.412951e+00   3.720916e-02
  1.126375e+00   2.411064e+00   3.699371e-02
  1.130716e+00   2.413243e+00   3.672647e-02
  1.135056e+00   2.324369e+00   3.645627e-02
  1.139397e+00   2.285768e+00   3.626576e-02
  1.143737e+00   2.248956e+00   3.604148e-02
  1.148078e+00   2.282353e+00   3.595587e-02
  1.152418e+00   2.227486e+00   3.580583e-02
  1.156759e+00   2.144854e+00   3.551702e-02
  1.161099e+00   2.137863e+00   3.535640e-02
  1.165440e+00   2.095066e+00   3.510057e-02
  1.169781e+00   2.069192e+00   3.491905e-02
  1.174121e+00   2.048490e+00   3.474280e-02
  1.178462e+00   1.958552e+00   3.457786e-02
  1.182802e+00   1.986587e+00   3.447815e-02
  1.187143e+00   1.952517e+00   3.438605e-02
  1.191483e+00   1.935121e+00   3.429371e-02
  1.195824e+00   1.929863e+00   3.416653e-02
  1.200164e+00   1.846982e+00   3.401956e-02
  1.204505e+00   1.827762e+00   3.391260e-02
  1.208846e+00   1.795876e+00   3.379645e-02
  1.213186e+00   1.771110e+00   3.372925e-02
  1.217527e+00   1.794009e+00   3.370954e-02
  1.221867e+00   1.805179e+00   3.362592e-02
  1.226208e+00   1.744291e+00   3.354965e-02
  1.230548e+00   1.727510e+00   3.345283e-02
  1.234889e+00   1.715923e+00   3.336828e-02
  1.239229e+00   1.676179e+00   3.326157e-02
  1.243570e+00   1.640051e+00   3.317488e-02
  1.247911e+00   1.592470e+00   3.305238e-02
  1.252251e+00   1.590609e+00   3.299362e-02
  1.256592e+00   1.616925e+00   3.302834e-02
  1.260932e+00   1.585949e+00   3.289435e-02
  1.265273e+00   1.585801e+00   3.281360e-02
  1.269613e+00   1.538859e+00   3.270687e-02
  1.273954e+00   1.535386e+00   3.267185e-02
  1.278295e+00   1.510373e+00   3.260980e-02
  1.282635e+00   1.488442e+00   3.258909e-02
  1.286976e+00   1.466903e+00   3.251702e-02
  1.291316e+00   1.472285e+00   3.244216e-02
  1.295657e+00   1.465040e+00   3.239901e-02
  1.299997e+00   1.435408e+00   3.230609e-02
  1.304338e+00   1.400161e+00   3.217762e-02
  1.308678e+00   1.387728e+00   3.214821e-02
  1.313019e+00   1.423135e+00   3.213455e-02
  1.317360e+00   1.430810e+00   3.206819e-02
  1.321700e+00   1.394201e+00   3.199894e-02
  1.326041e+00   1.360717e+00   3.194296e-02
  1.330381e+00   1.377773e+00   3.188305e-02
  1.334722e+00   1.348870e+00   3.177653e-02
  1.339062e+00   1.304336e+00   3.164461e-02
  1.343403e+00   1.312759e+00   3.158422e-02
  1.347743e+00   1.296241e+00   3.147744e-02
  1.352084e+00   1.238053e+00   3.135119e-02
  1.356425e+00   1.270744e+00   3.132174e-02
  1.360765e+00   1.250517e+00   3.126894e-02
  1.365106e+00   1.251512e+00   3.113203e-02
  1.369446e+00   1.282634e+00   3.107605e-02
  1.373787e+00   1.236135e+00   3.098380e-02
  1.378127e+00   1.173503e+00   3.087283e-02
  1.382468e+00   1.202669e+00   3.078146e-02
  1.386808e+00   1.187038e+00   3.075795e-02
  1.391149e+00   1.193470e+00   3.071382e-02
  1.395490e+00   1.207687e+00   3.066475e-02
  1.399830e+00   1.173614e+00   3.060415e-02
  1.404171e+00   1.183726e+00   3.061574e-02
  1.408511e+00   1.145243e+00   3.052241e-02
  1.412852e+00   1.142483e+00   3.046550e-02
  1.417192e+00   1.149611e+00   3.045300e-02
  1.421533e+00   1.154146e+00   3.046521e-02
  1.425873e+00   1.122371e+00   3.039015e-02
  1.430214e+00   1.088951e+00   3.028949e-02
  1.434555e+00   1.081923e+00   3.024141e-02
  1.438895e+00   1.076177e+00   3.022038e-02
  1.443236e+00   1.119845e+00   3.022190e-02
  1.447576e+00   1.101168e+00   3.017210e-02
  1.451917e+00   1.068578e+00   3.011174e-02
  1.456257e+00   1.075870e+00   3.010221e-02
  1.460598e+00   1.047232e+00   3.006329e-02
  1.464939e+00   1.032046e+00   2.993962e-02
  1.469279e+00   1.043283e+00   2.987711e-02
  1.473620e+00   1.032475e+00   2.981004e-02
  1.477960e+00   1.026914e+00   2.973455e-02
  1.482301e+00   1.015589e+00   2.963223e-02
  1.486641e+00   1.004318e+00   2.959605e-02
  1.490982e+00   1.021720e+00   2.959430e-02
  1.495322e+00   9.686203e-01   2.956444e-02
  1.499663e+00   9.872406e-01   2.950841e-02
  1.504004e+00   9.309095e-01   2.945751e-02
  1.508344e+00   9.597285e-01   2.945075e-02
  1.512685e+00   9.751656e-01   2.947525e-02
  1.517025e+00   9.376799e-01   2.940974e-02
  1.521366e+00   8.913068e-01   2.938347e-02
  1.525706e+00   9.437373e-01   2.945442e-02
  1.530047e+00   9.070000e-01   2.941466e-02
  1.534387e+00   9.233753e-01   2.940828e-02
  1.538728e+00   9.148278e-01   2.937779e-02
  1.543069e+00   9.097594e-01   2.930298e-02
  1.547409e+00   9.110839e-01   2.922762e-02
  1.551750e+00   9.204636e-01   2.922457e-02
  1.556090e+00   8.791832e-01   2.916428e-02
  1.560431e+00   8.883907e-01   2.918274e-02
  1.564771e+00   9.086556e-01   2.914336e-02
  1.569112e+00   9.111391e-01   2.907570e-02
  1.573452e+00   8.568698e-01   2.896684e-02
  1.577793e+00   8.695099e-01   2.902565e-02
  1.582134e+00   8.843974e-01   2.894786e-02
  1.586474e+00   8.358057e-01   2.891475e-02
  1.590815e+00   8.717152e-01   2.892020e-02
  1.595155e+00   8.611280e-01   2.882163e-02
  1.599496e+00   8.727704e-01   2.878693e-02
  1.603836e+00   8.135121e-01   2.877400e-02
  1.608177e+00   7.925806e-01   2.874124e-02
  1.612518e+00   7.935166e-01   2.867064e-02
  1.616858e+00   7.725497e-01   2.864923e-02
  1.621199e+00   7.790883e-01   2.861558e-02
  1.625539e+00   7.891280e-01   2.862360e-02
  1.629880e+00   7.976358e-01   2.856479e-02
  1.634220e+00   7.881479e-01   2.851965e-02
  1.638561e+00   7.818212e-01   2.848329e-02
  1.642901e+00   7.652936e-01   2.840936e-02
  1.647242e+00   7.842340e-01   2.839989e-02
  1.651583e+00   7.748212e-01   2.836848e-02
  1.655923e+00   7.550971e-01   2.829620e-02
  1.660264e+00   7.492053e-01   2.827561e-02
  1.664604e+00   7.316071e-01   2.826285e-02
  1.668945e+00   7.462053e-01   2.823578e-02
  1.673285e+00   7.254790e-01   2.820194e-02
  1.677626e+00   6.798433e-01   2.815450e-02
  1.681966e+00   7.209558e-01   2.811391e-02
  1.686307e+00   7.417528e-01   2.808155e-02
  1.690648e+00   7.076733e-01   2.800775e-02
  1.694988e+00   7.007219e-01   2.802225e-02
  1.699329e+00   7.258543e-01   2.797404e-02
  1.703669e+00   7.257682e-01   2.793347e-02
  1.708010e+00   7.210464e-01   2.794018e-02
  1.712350e+00   6.932693e-01   2.785022e-02
  1.716691e+00   7.352914e-01   2.784311e-02
  1.721031e+00   7.051192e-01   2.781653e-02
  1.725372e+00   6.730464e-01   2.778318e-02
  1.729713e+00   6.713377e-01   2.773717e-02
  1.734053e+00   6.100530e-01   2.764369e-02
  1.738394e+00   6.140861e-01   2.763481e-02
  1.742734e+00   6.483775e-01   2.762949e-02
  1.747075e+00   6.999492e-01   2.761358e-02
  1.751415e+00   6.421832e-01   2.756989e-02
  1.755756e+00   6.567241e-01   2.756521e-02
  1.760097e+00   6.286998e-01   2.750104e-02
  1.764437e+00   6.334393e-01   2.749093e-02
  1.768778e+00   6.515850e-01   2.744605e-02
  1.773118e+00   6.070618e-01   2.738205e-02
  1.777459e+00   5.641148e-01   2.733949e-02
  1.781799e+00   5.740442e-01   2.730126e-02
  1.786140e+00   5.816358e-01   2.731832e-02
  1.790480e+00   5.963113e-01   2.731751e-02
  1.794821e+00   6.144349e-01   2.728969e-02
  1.799162e+00   6.035717e-01   2.722272e-02
  1.803502e+00   5.949338e-01   2.717188e-02
  1.807843e+00   5.852671e-01   2.715475e-02
  1.812183e+00   5.885651e-01   2.713704e-02
  1.816524e+00   5.929934e-01   2.710400e-02
  1.820864e+00   5.938190e-01   2.705821e-02
  1.825205e+00   5.681567e-01   2.703232e-02
  1.829545e+00   5.655894e-01   2.703185e-02
  1.833886e+00   5.729757e-01   2.699071e-02
  1.838227e+00   6.148366e-01   2.697759e-02
  1.842567e+00   6.068764e-01   2.692687e-02
  1.846908e+00   5.459294e-01   2.703828e-02
  1.851248e+00   5.656578e-01   2.767411e-02
  1.855589e+00   5.453422e-01   2.801795e-02
  1.859929e+00   5.728146e-01   2.834095e-02
  1.864270e+00   5.830419e-01   2.857313e-02
  1.868610e+00   5.501943e-01   2.875181e-02
  1.872951e+00   5.650839e-01   2.897909e-02
  1.877292e+00   5.313201e-01   2.918179e-02
  1.881632e+00   5.259073e-01   2.932483e-02
  1.885973e+00   5.360883e-01   2.945276e-02
  1.890313e+00   4.795850e-01   2.955653e-02
  1.894654e+00   5.325408e-01   2.972285e-02
  1.898994e+00   5.200552e-01   2.989152e-02
  1.903335e+00   4.768764e-01   3.000528e-02
  1.907675e+00   5.118366e-01   3.014236e-02
  1.912016e+00   5.261015e-01   3.012042e-02
  1.916357e+00   4.808499e-01   2.944492e-02
  1.920697e+00   5.101391e-01   2.903823e-02
  1.925038e+00   4.882340e-01   2.876894e-02
  1.929378e+00   4.601611e-01   2.852256e-02
  1.933719e+00   4.942958e-01   2.842589e-02
  1.938059e+00   4.859934e-01   2.827671e-02
  1.942400e+00   4.857373e-01   2.814342e-02
  1.946741e+00   5.163422e-01   2.805881e-02
  1.951081e+00   4.958499e-01   2.792192e-02
  1.955422e+00   4.535850e-01   2.780985e-02
  1.959762e+00   4.811545e-01   2.777929e-02
  1.964103e+00   4.768013e-01   2.767172e-02
  1.968443e+00   4.807837e-01   2.761929e-02
  1.972784e+00   4.884768e-01   2.750954e-02
  1.977124e+00   4.710397e-01   2.743318e-02
  1.981465e+00   4.812958e-01   2.737508e-02
  1.985806e+00   4.475298e-01   2.732333e-02
  1.990146e+00   4.485673e-01   2.727600e-02
  1.994487e+00   4.484393e-01   2.722298e-02
  1.998827e+00   4.517815e-01   2.717907e-02
  2.003168e+00   4.632737e-01   2.711430e-02
  2.007508e+00   4.218874e-01   2.703501e-02
  2.011849e+00   4.047815e-01   2.696371e-02
  2.016189e+00   4.100817e-01   2.694121e-02
  2.020530e+00   4.252208e-01   2.690433e-02
  2.024871e+00   4.318234e-01   2.682539e-02
  2.029211e+00   4.421126e-01   2.680033e-02
  2.033552e+00   4.159956e-01   2.668468e-02
  2.037892e+00   4.067881e-01   2.661872e-02
  2.042233e+00   4.210795e-01   2.652673e-02
  2.046573e+00   4.524084e-01   2.647808e-02
  2.050914e+00   4.327550e-01   2.638921e-02
  2.055254e+00   4.137837e-01   2.632883e-02
  2.059595e+00   3.949404e-01   2.625616e-02
  2.063936e+00   4.080993e-01   2.615715e-02
  2.068276e+00   3.946468e-01   2.608976e-02
  2.072617e+00   3.559227e-01   2.603212e-02
  2.076957e+00   3.584746e-01   2.594038e-02
  2.081298e+00   3.975585e-01   2.591386e-02
  2.085638e+00   3.848190e-01   2.584188e-02
  2.089979e+00   3.609558e-01   2.579921e-02
  2.094320e+00   4.000022e-01   2.579779e-02
  2.098660e+00   3.460618e-01   2.572565e-02
  2.103001e+00   3.709338e-01   2.570817e-02
  2.107341e+00   3.837152e-01   2.566177e-02
  2.111682e+00   3.961347e-01   2.564236e-02
  2.116022e+00   3.771214e-01   2.560267e-02
  2.120363e+00   3.906358e-01   2.556404e-02
  2.124703e+00   4.099073e-01   2.550848e-02
  2.129044e+00   3.904746e-01   2.544735e-02
  2.133385e+00   3.565960e-01   2.538210e-02
  2.137725e+00   3.804040e-01   2.539528e-02
  2.142066e+00   3.969558e-01   2.536528e-02
  2.146406e+00   3.794879e-01   2.531991e-02
  2.150747e+00   3.760795e-01   2.532479e-02
  2.155087e+00   3.684172e-01   2.527260e-02
  2.159428e+00   3.640353e-01   2.524389e-02
  2.163768e+00   3.408521e-01   2.520609e-02
  2.168109e+00   3.494128e-01   2.518832e-02
  2.172450e+00   3.576843e-01   2.516850e-02
  2.176790e+00   3.556225e-01   2.518788e-02
  2.181131e+00   3.770728e-01   2.519698e-02
  2.185471e+00   3.624923e-01   2.517236e-02
  2.189812e+00   3.387439e-01   2.516219e-02
  2.194152e+00   3.412759e-01   2.512949e-02
  2.198493e+00   3.586711e-01   2.511909e-02
  2.202833e+00   3.240486e-01   2.509309e-02
  2.207174e+00   2.999316e-01   2.503234e-02
  2.211515e+00   3.353333e-01   2.503817e-02
  2.215855e+00   3.624547e-01   2.502918e-02
  2.220196e+00   3.349801e-01   2.495916e-02
  2.224536e+00   3.445408e-01   2.496477e-02
  2.228877e+00   3.140353e-01   2.492029e-02
  2.233217e+00   3.270243e-01   2.488161e-02
  2.237558e+00   3.198653e-01   2.487077e-02
  2.241899e+00   3.187373e-01   2.481837e-02
  2.246239e+00   3.242252e-01   2.482241e-02
  2.250580e+00   2.638455e-01   2.476444e-02
  2.254920e+00   2.796026e-01   2.473404e-02
  2.259261e+00   3.056468e-01   2.468929e-02
  2.263601e+00   3.194879e-01   2.470817e-02
  2.267942e+00   3.280993e-01   2.467751e-02
  2.272282e+00   3.043819e-01   2.465179e-02
  2.276623e+00   2.935673e-01   2.462382e-02
  2.280964e+00   2.959183e-01   2.461203e-02
  2.285304e+00   2.878389e-01   2.457426e-02
  2.289645e+00   2.947616e-01   2.459093e-02
  2.293985e+00   3.158079e-01   2.457201e-02
  2.298326e+00   3.131104e-01   2.453475e-02
  2.302666e+00   2.933951e-01   2.450300e-02
  2.307007e+00   2.896468e-01   2.448038e-02
  2.311347e+00   2.801060e-01   2.442492e-02
  2.315688e+00   2.825717e-01   2.440393e-02
  2.320029e+00   3.041589e-01   2.440336e-02
  2.324369e+00   3.002208e-01   2.437958e-02
  2.328710e+00   2.678764e-01   2.434159e-02
  2.333050e+00   2.590795e-01   2.429082e-02
  2.337391e+00   2.700949e-01   2.429079e-02
