0.03479421 52.8571 16.202755287
0.03950546 70.35517 5.61439543076
0.04421672 65.476985 3.55847111384
0.04892798 66.85228 2.7264291906
0.05363923 63.48222 2.21767849845
0.05835049 65.327385 1.82949638874
0.06306175 66.24708 1.52461974643
0.067773 66.79627 1.34021544213
0.07248426 65.372835 1.19442110213
0.07719552 65.53143 1.08488616108
0.08190677 65.677886 0.987638766877
0.08661803 65.229605 0.910858737155
0.09132929 63.7151755 0.847623840296
0.09604054 64.8370855 0.799156619359
0.1007518 64.0443365 0.754639648424
0.1054631 63.9840075 0.719859548867
0.1101743 63.2883705 0.69050020729
0.1148856 63.059126 0.661346309633
0.1195968 63.0180715 0.636039990103
0.1243081 63.255655 0.613542402044
0.1290193 62.939147 0.593661814036
0.1337306 62.5385305 0.575544747156
0.1384419 62.84201 0.561213173578
0.1431531 61.183299 0.544475703869
0.1478644 61.1112055 0.53248156424
0.1525756 62.0174265 0.521703987837
0.1572869 61.445563 0.510051244832
0.1619981 60.257556 0.495994576627
0.1667094 59.5946165 0.48624631518
0.1714206 58.569997 0.475543815676
0.1761319 59.0640945 0.469076309417
0.1808432 59.008756 0.460101367864
0.1855544 58.6112105 0.453567591108
0.1902657 57.9319835 0.445363916482
0.1949769 58.321968 0.439282819595
0.1996882 57.447075 0.431271681685
0.2043994 56.8490535 0.424563893761
0.2091107 56.6498145 0.417986432235
0.213822 57.5229825 0.414269751124
0.2185332 56.441711 0.407910263751
0.2232445 55.559655 0.401087951789
0.2279557 55.3099565 0.395483681714
0.232667 54.8681625 0.39053614943
0.2373782 54.6758275 0.386647525752
0.2420895 53.6613325 0.379728824411
0.2468007 53.548119 0.375346680508
0.251512 53.5890975 0.371765898313
0.2562233 52.860993 0.366620424389
0.2609345 52.1890245 0.361634654501
0.2656458 51.239918 0.35674150774
0.270357 50.9861495 0.353715658604
0.2750683 50.6764015 0.3503947351
0.2797795 50.416802 0.345730267033
0.2844908 49.911738 0.342097812852
0.2892021 49.548405 0.338382435982
0.2939133 49.444337 0.335851926456
0.2986246 49.236427 0.331460408276
0.3033358 48.101393 0.327394991604
0.3080471 47.843953 0.324486510011
0.3127583 47.419838 0.321391004743
0.3174696 47.5713375 0.318882811942
0.3221809 46.781259 0.31530388723
0.3268921 46.5004285 0.312796337444
0.3316034 46.0366125 0.309654055557
0.3363146 45.485459 0.312002931655
0.3410259 45.20795 0.313916899718
0.3457371 44.807804 0.314600201762
0.3504484 44.782746 0.318802028715
0.3551596 43.9813195 0.323967082092
0.3598709 43.2792815 0.327525946615
0.3645822 42.9141305 0.330337028918
0.3692934 42.5906115 0.332318156676
0.3740047 42.082673 0.334233535063
0.3787159 41.800746 0.33614336319
0.3834272 41.455285 0.336162974502
0.3881384 40.836703 0.33731817929
0.3928497 40.471973 0.344285730284
0.397561 39.8870715 0.354096667118
0.4022722 40.0377755 0.362697268135
0.4069835 39.500888 0.367872490558
0.4116947 38.6800045 0.372216904096
0.416406 39.1414985 0.377335991987
0.4211172 38.502344 0.383245146277
0.4258285 38.1803005 0.388900473304
0.4305397 37.5818975 0.391996645575
0.435251 37.035824 0.396576338096
0.4399623 36.492151 0.401176457451
0.4446735 36.111856 0.40838433431
0.4493848 35.688578 0.412785809164
0.454096 35.3457305 0.415145192431
0.4588073 35.638413 0.401340901683
0.4635185 34.93436 0.39070291753
0.4682298 34.5148875 0.384271797972
0.4729411 34.1333645 0.378632670918
0.4776523 33.5329575 0.37424613288
0.4823636 33.2524695 0.371600404601
0.4870748 33.2134815 0.368511827806
0.4917861 32.9913255 0.366236594758
0.4964973 32.5683575 0.363004230647
0.5012086 31.9979345 0.360025374201
0.5059199 31.5499845 0.357657425748
0.5106311 31.87075 0.355704937515
0.5153424 31.2300405 0.353279314528
0.5200536 30.678661 0.34964182923
0.5247649 30.4056365 0.346813446382
0.5294761 30.42748 0.344480514688
0.5341874 30.271995 0.340657141949
0.5388986 30.312542 0.338768775727
0.5436099 29.4962675 0.335793194853
0.5483212 29.014931 0.332822025302
0.5530324 28.921956 0.330133757453
0.5577437 28.448397 0.327196391371
0.5624549 28.3277305 0.323918258067
0.5671662 28.324437 0.322580511569
0.5718774 28.008623 0.322277390922
0.5765887 27.656609 0.320652794008
0.5813 27.5274805 0.319051401882
0.5860112 27.2295165 0.318255799815
0.5907225 26.6635095 0.317064176954
0.5954337 26.9198785 0.31615372705
0.600145 26.170862 0.314171910495
0.6048562 25.568029 0.313021497276
0.6095675 25.6645185 0.312576321892
0.6142788 25.653913 0.311059094573
0.61899 25.541747 0.309166347063
0.6237013 25.026683 0.308341187882
0.6284125 25.104978 0.307403244852
0.6331238 25.140201 0.306780312549
0.637835 24.9215925 0.305416304956
0.6425463 24.2920955 0.304069309961
0.6472575 23.677007 0.303046912452
0.6519688 23.8441865 0.302276829384
0.6566801 23.691938 0.300901422896
0.6613913 23.519156 0.300046548611
0.6661026 23.392664 0.298821598987
0.6708138 23.6339805 0.298199894745
0.6755251 23.265794 0.297466489856
0.6802363 22.741678 0.295853980692
0.6849476 22.394767 0.294674891016
0.6896589 22.3752995 0.293386749786
0.6943701 22.522653 0.292991601664
0.6990814 22.2905515 0.292328461812
0.7037926 22.2410325 0.29252674588
0.7085039 21.7095675 0.290316478017
0.7132151 21.8057015 0.288845244585
0.7179264 21.685476 0.289466694152
0.7226376 21.335325 0.287920309771
0.7273489 21.3595815 0.286924943419
0.7320602 20.820887 0.285550762475
0.7367714 20.721975 0.284686342837
0.7414827 20.751796 0.284443655499
0.7461939 20.7239215 0.283882152368
0.7509052 20.29296 0.28225150824
0.7556164 19.893354 0.280815946533
0.7603277 19.851347 0.280758837821
0.765039 19.864408 0.279768521025
0.7697502 19.6441965 0.27898140581
0.7744615 19.9130495 0.277818158249
0.7791727 19.681878 0.277935171805
0.783884 19.293374 0.277124511004
0.7885952 19.087567 0.275208141645
0.7933065 19.033387 0.27471087636
0.7980178 18.731621 0.274099664992
0.802729 18.6414985 0.272610391091
0.8074403 18.7551395 0.273175421035
0.8121515 18.445506 0.271492773467
0.8168628 18.30008 0.27096942806
0.821574 18.0716515 0.269940509915
0.8262853 18.1799195 0.269556795248
0.8309965 18.503318 0.269170082707
0.8357078 18.3141215 0.268557763746
0.8404191 17.8740975 0.267100724623
0.8451303 17.8833455 0.266721408224
0.8498416 17.507166 0.265342016993
0.8545528 17.359216 0.265188486115
0.8592641 17.355119 0.264796226827
0.8639753 17.4972905 0.26388606496
0.8686866 17.192557 0.262915954829
0.8733979 17.081517 0.26280807141
0.8781091 16.772019 0.262006579426
0.8828204 16.764891 0.260883517596
0.8875316 16.6689415 0.260319881389
0.8922429 16.7846445 0.259438735986
0.8969541 16.739817 0.258894049826
0.9016654 16.884902 0.258851642328
0.9063767 16.3804645 0.257399478584
0.9110879 16.6181495 0.257268194666
0.9157992 16.326037 0.256765694009
0.9205104 16.118564 0.255571162659
0.9252217 16.14191 0.255014949274
0.9299329 16.0968565 0.254626140697
0.9346442 16.0718525 0.253825523453
0.9393554 15.5484155 0.25254786618
0.9440667 15.759037 0.252564819518
0.948778 15.646456 0.252196112826
0.9534892 15.7598485 0.251994403124
0.9582005 15.211859 0.250594900827
0.9629117 15.294106 0.249885196525
0.967623 15.1751815 0.249069207106
0.9723342 15.2644815 0.249546206002
0.9770455 15.169744 0.248694548414
0.9817568 14.728137 0.247755990394
0.986468 14.7474495 0.2472467638
0.9911793 15.00195 0.246959321244
0.9958905 14.3821905 0.246088159907
1.000602 14.417725 0.245591946023
1.005313 14.2573745 0.244868376663
1.010024 14.7519645 0.244975159481
1.014736 14.4486905 0.243632152619
1.019447 14.511972 0.24404275103
1.024158 14.120945 0.242454629647
1.028869 13.872419 0.24205042891
1.033581 14.056927 0.241806429693
1.038292 13.900633 0.241461381084
1.043003 14.1135455 0.241123313511
1.047714 14.224425 0.240076748381
1.052426 13.8390325 0.239275488101
1.057137 13.680322 0.239002315189
1.061848 13.373848 0.238306054479
1.066559 13.6097245 0.238090358142
1.071271 13.5073385 0.237485464269
1.075982 13.292761 0.236666344161
1.080693 13.3405905 0.236510580641
1.085404 13.3548195 0.23607712993
